Size,DataType,Algorithm,TimeMicroseconds
74700,Reversed,HybridQuickSort,5615.600000
74700,AlmostSorted,QuickSort,8675.000000
74700,AlmostSorted,HybridQuickSort,5406.200000
74800,Random,QuickSort,12284.000000
74800,Random,HybridQuickSort,9619.200000
74800,Reversed,QuickSort,8540.200000
74800,Reversed,HybridQuickSort,5726.000000
74800,AlmostSorted,QuickSort,8599.000000
74800,AlmostSorted,HybridQuickSort,5555.800000
74900,Random,QuickSort,12272.600000
74900,Random,HybridQuickSort,9583.600000
74900,Reversed,QuickSort,8497.600000
74900,Reversed,HybridQuickSort,5699.800000
74900,AlmostSorted,QuickSort,8788.600000
74900,AlmostSorted,HybridQuickSort,5542.800000
75000,Random,QuickSort,12388.000000
75000,Random,HybridQuickSort,9624.000000
75000,Reversed,QuickSort,8534.800000
75000,Reversed,HybridQuickSort,5800.600000
75000,AlmostSorted,QuickSort,8662.600000
75000,AlmostSorted,HybridQuickSort,5628.400000
75100,Random,QuickSort,12296.400000
75100,Random,HybridQuickSort,9663.000000
75100,Reversed,QuickSort,8621.400000
75100,Reversed,HybridQuickSort,5754.200000
75100,AlmostSorted,QuickSort,8627.800000
75100,AlmostSorted,HybridQuickSort,5422.400000
75200,Random,QuickSort,12344.400000
75200,Random,HybridQuickSort,9645.200000
75200,Reversed,QuickSort,8618.400000
75200,Reversed,HybridQuickSort,5669.400000
75200,AlmostSorted,QuickSort,8661.000000
75200,AlmostSorted,HybridQuickSort,5535.000000
75300,Random,QuickSort,12494.800000
75300,Random,HybridQuickSort,9638.000000
75300,Reversed,QuickSort,8527.800000
75300,Reversed,HybridQuickSort,5882.400000
75300,AlmostSorted,QuickSort,8698.000000
75300,AlmostSorted,HybridQuickSort,5733.600000
75400,Random,QuickSort,12421.000000
75400,Random,HybridQuickSort,9789.800000
75400,Reversed,QuickSort,8560.000000
75400,Reversed,HybridQuickSort,5771.400000
75400,AlmostSorted,QuickSort,8766.600000
75400,AlmostSorted,HybridQuickSort,5566.400000
75500,Random,QuickSort,12433.800000
75500,Random,HybridQuickSort,9803.600000
75500,Reversed,QuickSort,8553.000000
75500,Reversed,HybridQuickSort,5778.800000
75500,AlmostSorted,QuickSort,8752.000000
75500,AlmostSorted,HybridQuickSort,5455.400000
75600,Random,QuickSort,12435.000000
75600,Random,HybridQuickSort,9567.000000
75600,Reversed,QuickSort,8496.200000
75600,Reversed,HybridQuickSort,5703.400000
75600,AlmostSorted,QuickSort,8689.800000
75600,AlmostSorted,HybridQuickSort,5476.600000
75700,Random,QuickSort,12394.000000
75700,Random,HybridQuickSort,9829.400000
75700,Reversed,QuickSort,8872.400000
75700,Reversed,HybridQuickSort,5795.000000
75700,AlmostSorted,QuickSort,8829.400000
75700,AlmostSorted,HybridQuickSort,5603.200000
75800,Random,QuickSort,12542.000000
75800,Random,HybridQuickSort,9690.200000
75800,Reversed,QuickSort,8729.000000
75800,Reversed,HybridQuickSort,5861.800000
75800,AlmostSorted,QuickSort,8702.400000
75800,AlmostSorted,HybridQuickSort,5446.200000
75900,Random,QuickSort,12517.000000
75900,Random,HybridQuickSort,9710.600000
75900,Reversed,QuickSort,8576.600000
75900,Reversed,HybridQuickSort,5929.400000
75900,AlmostSorted,QuickSort,8659.400000
75900,AlmostSorted,HybridQuickSort,5650.000000
76000,Random,QuickSort,12411.200000
76000,Random,HybridQuickSort,9742.000000
76000,Reversed,QuickSort,8548.000000
76000,Reversed,HybridQuickSort,5886.600000
76000,AlmostSorted,QuickSort,8693.400000
76000,AlmostSorted,HybridQuickSort,5476.600000
76100,Random,QuickSort,12454.800000
76100,Random,HybridQuickSort,9800.600000
76100,Reversed,QuickSort,8700.600000
76100,Reversed,HybridQuickSort,5866.600000
76100,AlmostSorted,QuickSort,8841.400000
76100,AlmostSorted,HybridQuickSort,5552.600000
76200,Random,QuickSort,12569.600000
76200,Random,HybridQuickSort,9711.800000
76200,Reversed,QuickSort,8675.200000
76200,Reversed,HybridQuickSort,5927.400000
76200,AlmostSorted,QuickSort,8710.800000
76200,AlmostSorted,HybridQuickSort,5762.600000
76300,Random,QuickSort,12537.400000
76300,Random,HybridQuickSort,9825.000000
76300,Reversed,QuickSort,8647.600000
76300,Reversed,HybridQuickSort,5782.000000
76300,AlmostSorted,QuickSort,8879.000000
76300,AlmostSorted,HybridQuickSort,5710.400000
76400,Random,QuickSort,12490.400000
76400,Random,HybridQuickSort,9707.200000
76400,Reversed,QuickSort,8648.200000
76400,Reversed,HybridQuickSort,5792.600000
76400,AlmostSorted,QuickSort,8886.400000
76400,AlmostSorted,HybridQuickSort,5570.000000
76500,Random,QuickSort,12580.200000
76500,Random,HybridQuickSort,9712.800000
76500,Reversed,QuickSort,8689.000000
76500,Reversed,HybridQuickSort,5933.600000
76500,AlmostSorted,QuickSort,8906.400000
76500,AlmostSorted,HybridQuickSort,5599.200000
76600,Random,QuickSort,12588.800000
76600,Random,HybridQuickSort,9728.000000
76600,Reversed,QuickSort,8746.600000
76600,Reversed,HybridQuickSort,5946.000000
76600,AlmostSorted,QuickSort,8761.400000
76600,AlmostSorted,HybridQuickSort,5603.000000
76700,Random,QuickSort,12730.200000
76700,Random,HybridQuickSort,10093.000000
76700,Reversed,QuickSort,8728.400000
76700,Reversed,HybridQuickSort,5772.400000
76700,AlmostSorted,QuickSort,8834.000000
76700,AlmostSorted,HybridQuickSort,5548.600000
76800,Random,QuickSort,12631.400000
76800,Random,HybridQuickSort,9817.800000
76800,Reversed,QuickSort,8737.800000
76800,Reversed,HybridQuickSort,6009.000000
76800,AlmostSorted,QuickSort,8895.200000
76800,AlmostSorted,HybridQuickSort,5668.000000
76900,Random,QuickSort,12677.400000
76900,Random,HybridQuickSort,9778.000000
76900,Reversed,QuickSort,8810.400000
76900,Reversed,HybridQuickSort,5977.800000
76900,AlmostSorted,QuickSort,8843.400000
76900,AlmostSorted,HybridQuickSort,5689.000000
77000,Random,QuickSort,12588.600000
77000,Random,HybridQuickSort,9760.600000
77000,Reversed,QuickSort,8822.400000
77000,Reversed,HybridQuickSort,6069.200000
77000,AlmostSorted,QuickSort,8756.400000
77000,AlmostSorted,HybridQuickSort,5832.800000
77100,Random,QuickSort,12663.200000
77100,Random,HybridQuickSort,9873.400000
77100,Reversed,QuickSort,8883.000000
77100,Reversed,HybridQuickSort,5931.600000
77100,AlmostSorted,QuickSort,9003.400000
77100,AlmostSorted,HybridQuickSort,5588.200000
77200,Random,QuickSort,12682.000000
77200,Random,HybridQuickSort,9914.800000
77200,Reversed,QuickSort,8626.400000
77200,Reversed,HybridQuickSort,5935.400000
77200,AlmostSorted,QuickSort,8959.800000
77200,AlmostSorted,HybridQuickSort,5859.400000
77300,Random,QuickSort,12718.400000
77300,Random,HybridQuickSort,9833.800000
77300,Reversed,QuickSort,8706.800000
77300,Reversed,HybridQuickSort,5902.000000
77300,AlmostSorted,QuickSort,8932.000000
77300,AlmostSorted,HybridQuickSort,5682.000000
77400,Random,QuickSort,12714.000000
77400,Random,HybridQuickSort,9868.400000
77400,Reversed,QuickSort,8842.800000
77400,Reversed,HybridQuickSort,5946.800000
77400,AlmostSorted,QuickSort,8871.600000
77400,AlmostSorted,HybridQuickSort,5815.000000
77500,Random,QuickSort,12855.200000
77500,Random,HybridQuickSort,9945.000000
77500,Reversed,QuickSort,8592.400000
77500,Reversed,HybridQuickSort,5943.400000
77500,AlmostSorted,QuickSort,8868.600000
77500,AlmostSorted,HybridQuickSort,5679.600000
77600,Random,QuickSort,12812.800000
77600,Random,HybridQuickSort,9975.200000
77600,Reversed,QuickSort,8778.600000
77600,Reversed,HybridQuickSort,5997.400000
77600,AlmostSorted,QuickSort,8885.600000
77600,AlmostSorted,HybridQuickSort,5775.200000
77700,Random,QuickSort,12745.200000
77700,Random,HybridQuickSort,9964.600000
77700,Reversed,QuickSort,8895.800000
77700,Reversed,HybridQuickSort,6029.400000
77700,AlmostSorted,QuickSort,9292.600000
77700,AlmostSorted,HybridQuickSort,5888.400000
77800,Random,QuickSort,12944.000000
77800,Random,HybridQuickSort,10182.800000
77800,Reversed,QuickSort,8796.200000
77800,Reversed,HybridQuickSort,6050.200000
77800,AlmostSorted,QuickSort,9014.800000
77800,AlmostSorted,HybridQuickSort,5794.200000
77900,Random,QuickSort,12808.400000
77900,Random,HybridQuickSort,10088.600000
77900,Reversed,QuickSort,8947.600000
77900,Reversed,HybridQuickSort,6040.600000
77900,AlmostSorted,QuickSort,8917.400000
77900,AlmostSorted,HybridQuickSort,5771.600000
78000,Random,QuickSort,12811.200000
78000,Random,HybridQuickSort,9987.600000
78000,Reversed,QuickSort,9015.600000
78000,Reversed,HybridQuickSort,6049.600000
78000,AlmostSorted,QuickSort,8940.000000
78000,AlmostSorted,HybridQuickSort,5785.600000
78100,Random,QuickSort,12912.800000
78100,Random,HybridQuickSort,10145.200000
78100,Reversed,QuickSort,8789.200000
78100,Reversed,HybridQuickSort,6061.800000
78100,AlmostSorted,QuickSort,8962.600000
78100,AlmostSorted,HybridQuickSort,5779.600000
78200,Random,QuickSort,12954.600000
78200,Random,HybridQuickSort,9970.200000
78200,Reversed,QuickSort,8956.400000
78200,Reversed,HybridQuickSort,6202.600000
78200,AlmostSorted,QuickSort,9029.600000
78200,AlmostSorted,HybridQuickSort,5759.600000
78300,Random,QuickSort,12783.000000
78300,Random,HybridQuickSort,10051.400000
78300,Reversed,QuickSort,8885.600000
78300,Reversed,HybridQuickSort,6241.800000
78300,AlmostSorted,QuickSort,9087.600000
78300,AlmostSorted,HybridQuickSort,5770.600000
78400,Random,QuickSort,12966.400000
78400,Random,HybridQuickSort,10002.200000
78400,Reversed,QuickSort,8885.000000
78400,Reversed,HybridQuickSort,6081.400000
78400,AlmostSorted,QuickSort,8972.600000
78400,AlmostSorted,HybridQuickSort,5739.200000
78500,Random,QuickSort,13016.800000
78500,Random,HybridQuickSort,10009.000000
78500,Reversed,QuickSort,9075.800000
78500,Reversed,HybridQuickSort,6124.600000
78500,AlmostSorted,QuickSort,8962.600000
78500,AlmostSorted,HybridQuickSort,5702.800000
78600,Random,QuickSort,12947.400000
78600,Random,HybridQuickSort,10050.400000
78600,Reversed,QuickSort,9104.600000
78600,Reversed,HybridQuickSort,6112.000000
78600,AlmostSorted,QuickSort,9120.400000
78600,AlmostSorted,HybridQuickSort,5756.800000
78700,Random,QuickSort,12910.000000
78700,Random,HybridQuickSort,10087.800000
78700,Reversed,QuickSort,9046.000000
78700,Reversed,HybridQuickSort,5919.200000
78700,AlmostSorted,QuickSort,9011.000000
78700,AlmostSorted,HybridQuickSort,5607.800000
78800,Random,QuickSort,12982.800000
78800,Random,HybridQuickSort,10072.400000
78800,Reversed,QuickSort,9007.200000
78800,Reversed,HybridQuickSort,6232.400000
78800,AlmostSorted,QuickSort,8964.800000
78800,AlmostSorted,HybridQuickSort,5777.200000
78900,Random,QuickSort,13036.400000
78900,Random,HybridQuickSort,10128.400000
78900,Reversed,QuickSort,8985.000000
78900,Reversed,HybridQuickSort,6148.800000
78900,AlmostSorted,QuickSort,9161.400000
78900,AlmostSorted,HybridQuickSort,5892.400000
79000,Random,QuickSort,12960.000000
79000,Random,HybridQuickSort,10152.200000
79000,Reversed,QuickSort,8973.200000
79000,Reversed,HybridQuickSort,6053.200000
79000,AlmostSorted,QuickSort,9057.400000
79000,AlmostSorted,HybridQuickSort,5786.600000
79100,Random,QuickSort,13057.800000
79100,Random,HybridQuickSort,10176.400000
79100,Reversed,QuickSort,9087.600000
79100,Reversed,HybridQuickSort,6165.200000
79100,AlmostSorted,QuickSort,9030.200000
79100,AlmostSorted,HybridQuickSort,5713.400000
79200,Random,QuickSort,13000.600000
79200,Random,HybridQuickSort,10198.600000
79200,Reversed,QuickSort,8908.000000
79200,Reversed,HybridQuickSort,6109.200000
79200,AlmostSorted,QuickSort,9067.200000
79200,AlmostSorted,HybridQuickSort,6011.200000
79300,Random,QuickSort,13277.800000
79300,Random,HybridQuickSort,10484.600000
79300,Reversed,QuickSort,9524.800000
79300,Reversed,HybridQuickSort,6420.200000
79300,AlmostSorted,QuickSort,9305.400000
79300,AlmostSorted,HybridQuickSort,5860.800000
79400,Random,QuickSort,13089.000000
79400,Random,HybridQuickSort,10207.800000
79400,Reversed,QuickSort,9007.600000
79400,Reversed,HybridQuickSort,6229.400000
79400,AlmostSorted,QuickSort,9183.000000
79400,AlmostSorted,HybridQuickSort,5812.600000
79500,Random,QuickSort,13125.200000
79500,Random,HybridQuickSort,10078.800000
79500,Reversed,QuickSort,9089.400000
79500,Reversed,HybridQuickSort,6113.600000
79500,AlmostSorted,QuickSort,9091.400000
79500,AlmostSorted,HybridQuickSort,5781.000000
79600,Random,QuickSort,13119.400000
79600,Random,HybridQuickSort,10277.000000
79600,Reversed,QuickSort,8968.600000
79600,Reversed,HybridQuickSort,6101.000000
79600,AlmostSorted,QuickSort,9192.200000
79600,AlmostSorted,HybridQuickSort,5884.400000
79700,Random,QuickSort,13200.200000
79700,Random,HybridQuickSort,10225.800000
79700,Reversed,QuickSort,9081.800000
79700,Reversed,HybridQuickSort,6143.400000
79700,AlmostSorted,QuickSort,9274.400000
79700,AlmostSorted,HybridQuickSort,5842.800000
79800,Random,QuickSort,13312.600000
79800,Random,HybridQuickSort,10329.400000
79800,Reversed,QuickSort,9158.200000
79800,Reversed,HybridQuickSort,6156.400000
79800,AlmostSorted,QuickSort,9109.000000
79800,AlmostSorted,HybridQuickSort,5832.000000
79900,Random,QuickSort,13178.200000
79900,Random,HybridQuickSort,10306.000000
79900,Reversed,QuickSort,9184.000000
79900,Reversed,HybridQuickSort,6199.400000
79900,AlmostSorted,QuickSort,9269.600000
79900,AlmostSorted,HybridQuickSort,5949.400000
80000,Random,QuickSort,13178.400000
80000,Random,HybridQuickSort,10354.800000
80000,Reversed,QuickSort,9124.800000
80000,Reversed,HybridQuickSort,6150.400000
80000,AlmostSorted,QuickSort,9119.600000
80000,AlmostSorted,HybridQuickSort,5848.400000
80100,Random,QuickSort,13195.200000
80100,Random,HybridQuickSort,10197.200000
80100,Reversed,QuickSort,9138.000000
80100,Reversed,HybridQuickSort,6176.200000
80100,AlmostSorted,QuickSort,9342.600000
80100,AlmostSorted,HybridQuickSort,5820.400000
80200,Random,QuickSort,13198.400000
80200,Random,HybridQuickSort,10440.000000
80200,Reversed,QuickSort,9014.200000
80200,Reversed,HybridQuickSort,6298.000000
80200,AlmostSorted,QuickSort,9230.600000
80200,AlmostSorted,HybridQuickSort,5999.600000
80300,Random,QuickSort,13169.200000
80300,Random,HybridQuickSort,10407.000000
80300,Reversed,QuickSort,9171.400000
80300,Reversed,HybridQuickSort,6287.800000
80300,AlmostSorted,QuickSort,9259.400000
80300,AlmostSorted,HybridQuickSort,5835.400000
80400,Random,QuickSort,13354.200000
80400,Random,HybridQuickSort,10285.600000
80400,Reversed,QuickSort,9263.200000
80400,Reversed,HybridQuickSort,6183.800000
80400,AlmostSorted,QuickSort,9261.600000
80400,AlmostSorted,HybridQuickSort,5792.200000
80500,Random,QuickSort,13305.000000
80500,Random,HybridQuickSort,10395.400000
80500,Reversed,QuickSort,9191.200000
80500,Reversed,HybridQuickSort,6327.800000
80500,AlmostSorted,QuickSort,9268.600000
80500,AlmostSorted,HybridQuickSort,5997.800000
80600,Random,QuickSort,13375.000000
80600,Random,HybridQuickSort,10334.200000
80600,Reversed,QuickSort,9231.600000
80600,Reversed,HybridQuickSort,6180.200000
80600,AlmostSorted,QuickSort,9355.000000
80600,AlmostSorted,HybridQuickSort,5962.600000
80700,Random,QuickSort,13436.000000
80700,Random,HybridQuickSort,10335.600000
80700,Reversed,QuickSort,9316.600000
80700,Reversed,HybridQuickSort,6090.400000
80700,AlmostSorted,QuickSort,9250.800000
80700,AlmostSorted,HybridQuickSort,5958.200000
80800,Random,QuickSort,13346.200000
80800,Random,HybridQuickSort,10364.000000
80800,Reversed,QuickSort,9287.000000
80800,Reversed,HybridQuickSort,6318.400000
80800,AlmostSorted,QuickSort,9250.800000
80800,AlmostSorted,HybridQuickSort,5996.600000
80900,Random,QuickSort,13326.200000
80900,Random,HybridQuickSort,10338.000000
80900,Reversed,QuickSort,9183.000000
80900,Reversed,HybridQuickSort,6358.400000
80900,AlmostSorted,QuickSort,9257.200000
80900,AlmostSorted,HybridQuickSort,5855.600000
81000,Random,QuickSort,13377.200000
81000,Random,HybridQuickSort,10459.200000
81000,Reversed,QuickSort,9202.800000
81000,Reversed,HybridQuickSort,6370.400000
81000,AlmostSorted,QuickSort,9243.000000
81000,AlmostSorted,HybridQuickSort,5957.200000
81100,Random,QuickSort,13419.600000
81100,Random,HybridQuickSort,10499.000000
81100,Reversed,QuickSort,9223.000000
81100,Reversed,HybridQuickSort,6211.600000
81100,AlmostSorted,QuickSort,9335.800000
81100,AlmostSorted,HybridQuickSort,6110.800000
81200,Random,QuickSort,13393.000000
81200,Random,HybridQuickSort,10554.000000
81200,Reversed,QuickSort,9215.600000
81200,Reversed,HybridQuickSort,6341.600000
81200,AlmostSorted,QuickSort,9436.800000
81200,AlmostSorted,HybridQuickSort,6000.000000
81300,Random,QuickSort,13348.400000
81300,Random,HybridQuickSort,10441.400000
81300,Reversed,QuickSort,9308.600000
81300,Reversed,HybridQuickSort,6130.400000
81300,AlmostSorted,QuickSort,9399.000000
81300,AlmostSorted,HybridQuickSort,6190.200000
81400,Random,QuickSort,13619.000000
81400,Random,HybridQuickSort,10676.800000
81400,Reversed,QuickSort,9570.600000
81400,Reversed,HybridQuickSort,6337.200000
81400,AlmostSorted,QuickSort,9410.200000
81400,AlmostSorted,HybridQuickSort,6130.000000
81500,Random,QuickSort,13444.200000
81500,Random,HybridQuickSort,10518.600000
81500,Reversed,QuickSort,9256.000000
81500,Reversed,HybridQuickSort,6213.600000
81500,AlmostSorted,QuickSort,9286.400000
81500,AlmostSorted,HybridQuickSort,6005.200000
81600,Random,QuickSort,13421.600000
81600,Random,HybridQuickSort,10502.600000
81600,Reversed,QuickSort,9390.400000
81600,Reversed,HybridQuickSort,6342.000000
81600,AlmostSorted,QuickSort,9420.200000
81600,AlmostSorted,HybridQuickSort,6064.600000
81700,Random,QuickSort,13545.000000
81700,Random,HybridQuickSort,10498.400000
81700,Reversed,QuickSort,9202.600000
81700,Reversed,HybridQuickSort,6300.800000
81700,AlmostSorted,QuickSort,9346.200000
81700,AlmostSorted,HybridQuickSort,6168.000000
81800,Random,QuickSort,13535.600000
81800,Random,HybridQuickSort,10549.400000
81800,Reversed,QuickSort,9384.200000
81800,Reversed,HybridQuickSort,6406.200000
81800,AlmostSorted,QuickSort,9438.000000
81800,AlmostSorted,HybridQuickSort,6073.200000
81900,Random,QuickSort,13565.200000
81900,Random,HybridQuickSort,10611.800000
81900,Reversed,QuickSort,9316.800000
81900,Reversed,HybridQuickSort,6455.200000
81900,AlmostSorted,QuickSort,9725.600000
81900,AlmostSorted,HybridQuickSort,6037.000000
82000,Random,QuickSort,13474.600000
82000,Random,HybridQuickSort,10546.800000
82000,Reversed,QuickSort,9318.800000
82000,Reversed,HybridQuickSort,6349.600000
82000,AlmostSorted,QuickSort,9466.200000
82000,AlmostSorted,HybridQuickSort,6100.400000
82100,Random,QuickSort,13534.600000
82100,Random,HybridQuickSort,10530.800000
82100,Reversed,QuickSort,9444.200000
82100,Reversed,HybridQuickSort,6268.600000
82100,AlmostSorted,QuickSort,9444.000000
82100,AlmostSorted,HybridQuickSort,6012.800000
82200,Random,QuickSort,13712.200000
82200,Random,HybridQuickSort,10556.200000
82200,Reversed,QuickSort,9282.200000
82200,Reversed,HybridQuickSort,6285.200000
82200,AlmostSorted,QuickSort,9566.000000
82200,AlmostSorted,HybridQuickSort,6023.200000
82300,Random,QuickSort,13693.600000
82300,Random,HybridQuickSort,10617.200000
82300,Reversed,QuickSort,9353.800000
82300,Reversed,HybridQuickSort,6455.800000
82300,AlmostSorted,QuickSort,9451.800000
82300,AlmostSorted,HybridQuickSort,5983.800000
82400,Random,QuickSort,13555.400000
82400,Random,HybridQuickSort,10590.200000
82400,Reversed,QuickSort,9381.600000
82400,Reversed,HybridQuickSort,6555.800000
82400,AlmostSorted,QuickSort,9426.000000
82400,AlmostSorted,HybridQuickSort,6041.000000
82500,Random,QuickSort,13708.000000
82500,Random,HybridQuickSort,10688.400000
82500,Reversed,QuickSort,9470.000000
82500,Reversed,HybridQuickSort,6365.000000
82500,AlmostSorted,QuickSort,9425.600000
82500,AlmostSorted,HybridQuickSort,5987.600000
82600,Random,QuickSort,13596.800000
82600,Random,HybridQuickSort,10605.200000
82600,Reversed,QuickSort,9375.800000
82600,Reversed,HybridQuickSort,6465.600000
82600,AlmostSorted,QuickSort,9764.400000
82600,AlmostSorted,HybridQuickSort,6020.000000
82700,Random,QuickSort,13780.600000
82700,Random,HybridQuickSort,10535.800000
82700,Reversed,QuickSort,9432.200000
82700,Reversed,HybridQuickSort,6455.800000
82700,AlmostSorted,QuickSort,9507.600000
82700,AlmostSorted,HybridQuickSort,6304.600000
82800,Random,QuickSort,13791.800000
82800,Random,HybridQuickSort,10616.600000
82800,Reversed,QuickSort,9404.800000
82800,Reversed,HybridQuickSort,6489.800000
82800,AlmostSorted,QuickSort,9502.200000
82800,AlmostSorted,HybridQuickSort,6105.000000
82900,Random,QuickSort,13783.800000
82900,Random,HybridQuickSort,10626.600000
82900,Reversed,QuickSort,9221.800000
82900,Reversed,HybridQuickSort,6396.200000
82900,AlmostSorted,QuickSort,9491.400000
82900,AlmostSorted,HybridQuickSort,6187.000000
83000,Random,QuickSort,13937.000000
83000,Random,HybridQuickSort,10760.200000
83000,Reversed,QuickSort,9552.200000
83000,Reversed,HybridQuickSort,6573.400000
83000,AlmostSorted,QuickSort,9577.600000
83000,AlmostSorted,HybridQuickSort,6170.600000
83100,Random,QuickSort,13685.000000
83100,Random,HybridQuickSort,10715.200000
83100,Reversed,QuickSort,9406.200000
83100,Reversed,HybridQuickSort,6465.600000
83100,AlmostSorted,QuickSort,9652.400000
83100,AlmostSorted,HybridQuickSort,6065.800000
83200,Random,QuickSort,13887.800000
83200,Random,HybridQuickSort,10681.400000
83200,Reversed,QuickSort,9585.400000
83200,Reversed,HybridQuickSort,6389.400000
83200,AlmostSorted,QuickSort,9593.200000
83200,AlmostSorted,HybridQuickSort,6133.000000
83300,Random,QuickSort,13866.000000
83300,Random,HybridQuickSort,10803.800000
83300,Reversed,QuickSort,9561.200000
83300,Reversed,HybridQuickSort,6731.800000
83300,AlmostSorted,QuickSort,9651.600000
83300,AlmostSorted,HybridQuickSort,6088.200000
83400,Random,QuickSort,13741.400000
83400,Random,HybridQuickSort,10819.000000
83400,Reversed,QuickSort,9758.800000
83400,Reversed,HybridQuickSort,6647.600000
83400,AlmostSorted,QuickSort,9647.600000
83400,AlmostSorted,HybridQuickSort,6197.800000
83500,Random,QuickSort,13800.400000
83500,Random,HybridQuickSort,10716.600000
83500,Reversed,QuickSort,9562.400000
83500,Reversed,HybridQuickSort,6412.400000
83500,AlmostSorted,QuickSort,9740.400000
83500,AlmostSorted,HybridQuickSort,6208.400000
83600,Random,QuickSort,13838.400000
83600,Random,HybridQuickSort,10788.400000
83600,Reversed,QuickSort,9527.200000
83600,Reversed,HybridQuickSort,6507.000000
83600,AlmostSorted,QuickSort,9706.400000
83600,AlmostSorted,HybridQuickSort,6289.400000
83700,Random,QuickSort,13906.000000
83700,Random,HybridQuickSort,10750.600000
83700,Reversed,QuickSort,9398.200000
83700,Reversed,HybridQuickSort,6549.600000
83700,AlmostSorted,QuickSort,9696.200000
83700,AlmostSorted,HybridQuickSort,6257.400000
83800,Random,QuickSort,13870.800000
83800,Random,HybridQuickSort,10780.200000
83800,Reversed,QuickSort,9545.200000
83800,Reversed,HybridQuickSort,6496.800000
83800,AlmostSorted,QuickSort,9659.000000
83800,AlmostSorted,HybridQuickSort,6220.800000
83900,Random,QuickSort,13878.400000
83900,Random,HybridQuickSort,10731.200000
83900,Reversed,QuickSort,9675.000000
83900,Reversed,HybridQuickSort,6397.000000
83900,AlmostSorted,QuickSort,9572.200000
83900,AlmostSorted,HybridQuickSort,6196.600000
84000,Random,QuickSort,14074.000000
84000,Random,HybridQuickSort,10864.400000
84000,Reversed,QuickSort,9598.200000
84000,Reversed,HybridQuickSort,6384.400000
84000,AlmostSorted,QuickSort,9741.800000
84000,AlmostSorted,HybridQuickSort,6247.600000
84100,Random,QuickSort,14006.800000
84100,Random,HybridQuickSort,10855.200000
84100,Reversed,QuickSort,9620.400000
84100,Reversed,HybridQuickSort,6607.600000
84100,AlmostSorted,QuickSort,9764.200000
84100,AlmostSorted,HybridQuickSort,6181.200000
84200,Random,QuickSort,13967.200000
84200,Random,HybridQuickSort,10790.000000
84200,Reversed,QuickSort,9692.400000
84200,Reversed,HybridQuickSort,6479.000000
84200,AlmostSorted,QuickSort,9701.800000
84200,AlmostSorted,HybridQuickSort,6138.200000
84300,Random,QuickSort,14007.000000
84300,Random,HybridQuickSort,10763.000000
84300,Reversed,QuickSort,9762.600000
84300,Reversed,HybridQuickSort,6677.400000
84300,AlmostSorted,QuickSort,9631.600000
84300,AlmostSorted,HybridQuickSort,6277.600000
84400,Random,QuickSort,13911.600000
84400,Random,HybridQuickSort,11079.200000
84400,Reversed,QuickSort,9996.200000
84400,Reversed,HybridQuickSort,6649.800000
84400,AlmostSorted,QuickSort,9668.000000
84400,AlmostSorted,HybridQuickSort,6298.400000
84500,Random,QuickSort,14035.200000
84500,Random,HybridQuickSort,10876.800000
84500,Reversed,QuickSort,9661.600000
84500,Reversed,HybridQuickSort,6608.400000
84500,AlmostSorted,QuickSort,9888.400000
84500,AlmostSorted,HybridQuickSort,6193.200000
84600,Random,QuickSort,13992.200000
84600,Random,HybridQuickSort,11049.400000
84600,Reversed,QuickSort,9594.400000
84600,Reversed,HybridQuickSort,6584.800000
84600,AlmostSorted,QuickSort,9736.600000
84600,AlmostSorted,HybridQuickSort,6234.800000
84700,Random,QuickSort,13946.800000
84700,Random,HybridQuickSort,10910.000000
84700,Reversed,QuickSort,9873.400000
84700,Reversed,HybridQuickSort,6822.200000
84700,AlmostSorted,QuickSort,9785.000000
84700,AlmostSorted,HybridQuickSort,6284.600000
84800,Random,QuickSort,13994.800000
84800,Random,HybridQuickSort,10985.400000
84800,Reversed,QuickSort,9641.800000
84800,Reversed,HybridQuickSort,6654.800000
84800,AlmostSorted,QuickSort,9803.400000
84800,AlmostSorted,HybridQuickSort,6225.000000
84900,Random,QuickSort,14022.000000
84900,Random,HybridQuickSort,11060.800000
84900,Reversed,QuickSort,9709.800000
84900,Reversed,HybridQuickSort,6651.600000
84900,AlmostSorted,QuickSort,9740.800000
84900,AlmostSorted,HybridQuickSort,6269.600000
85000,Random,QuickSort,14043.600000
85000,Random,HybridQuickSort,11070.200000
85000,Reversed,QuickSort,9778.400000
85000,Reversed,HybridQuickSort,6627.400000
85000,AlmostSorted,QuickSort,9782.600000
85000,AlmostSorted,HybridQuickSort,6334.800000
85100,Random,QuickSort,14372.200000
85100,Random,HybridQuickSort,10980.400000
85100,Reversed,QuickSort,9717.400000
85100,Reversed,HybridQuickSort,6620.200000
85100,AlmostSorted,QuickSort,9995.000000
85100,AlmostSorted,HybridQuickSort,6475.600000
85200,Random,QuickSort,14168.600000
85200,Random,HybridQuickSort,11096.800000
85200,Reversed,QuickSort,9714.400000
85200,Reversed,HybridQuickSort,6661.200000
85200,AlmostSorted,QuickSort,10020.400000
85200,AlmostSorted,HybridQuickSort,6179.800000
85300,Random,QuickSort,14049.800000
85300,Random,HybridQuickSort,10982.800000
85300,Reversed,QuickSort,9711.200000
85300,Reversed,HybridQuickSort,6562.600000
85300,AlmostSorted,QuickSort,9865.800000
85300,AlmostSorted,HybridQuickSort,6529.400000
85400,Random,QuickSort,14083.000000
