Size,DataType,Algorithm,TimeMicroseconds
11200,Reversed,MergeSort,3460.400000
11200,Reversed,HybridMergeSort,1941.400000
11200,AlmostSorted,MergeSort,3638.200000
11200,AlmostSorted,HybridMergeSort,1213.000000
11300,Random,MergeSort,4383.200000
11300,Random,HybridMergeSort,2161.800000
11300,Reversed,MergeSort,3518.400000
11300,Reversed,HybridMergeSort,1974.800000
11300,AlmostSorted,MergeSort,3668.800000
11300,AlmostSorted,HybridMergeSort,1245.600000
11400,Random,MergeSort,4449.400000
11400,Random,HybridMergeSort,2212.800000
11400,Reversed,MergeSort,3587.000000
11400,Reversed,HybridMergeSort,1965.800000
11400,AlmostSorted,MergeSort,3713.400000
11400,AlmostSorted,HybridMergeSort,1233.200000
11500,Random,MergeSort,4467.400000
11500,Random,HybridMergeSort,2212.000000
11500,Reversed,MergeSort,3585.800000
11500,Reversed,HybridMergeSort,2003.200000
11500,AlmostSorted,MergeSort,3743.200000
11500,AlmostSorted,HybridMergeSort,1264.200000
11600,Random,MergeSort,4486.600000
11600,Random,HybridMergeSort,2223.600000
11600,Reversed,MergeSort,3583.000000
11600,Reversed,HybridMergeSort,2001.000000
11600,AlmostSorted,MergeSort,3759.400000
11600,AlmostSorted,HybridMergeSort,1264.200000
11700,Random,MergeSort,4529.600000
11700,Random,HybridMergeSort,2288.000000
11700,Reversed,MergeSort,3646.800000
11700,Reversed,HybridMergeSort,2020.600000
11700,AlmostSorted,MergeSort,3787.400000
11700,AlmostSorted,HybridMergeSort,1264.600000
11800,Random,MergeSort,4560.600000
11800,Random,HybridMergeSort,2265.800000
11800,Reversed,MergeSort,3713.000000
11800,Reversed,HybridMergeSort,2108.400000
11800,AlmostSorted,MergeSort,4047.400000
11800,AlmostSorted,HybridMergeSort,1326.600000
11900,Random,MergeSort,4796.000000
11900,Random,HybridMergeSort,2493.600000
11900,Reversed,MergeSort,3834.600000
11900,Reversed,HybridMergeSort,2129.400000
11900,AlmostSorted,MergeSort,4032.800000
11900,AlmostSorted,HybridMergeSort,1350.800000
12000,Random,MergeSort,4888.000000
12000,Random,HybridMergeSort,2408.800000
12000,Reversed,MergeSort,3848.000000
12000,Reversed,HybridMergeSort,2176.000000
12000,AlmostSorted,MergeSort,4069.400000
12000,AlmostSorted,HybridMergeSort,1342.600000
12100,Random,MergeSort,4989.400000
12100,Random,HybridMergeSort,2507.600000
12100,Reversed,MergeSort,3851.200000
12100,Reversed,HybridMergeSort,2205.000000
12100,AlmostSorted,MergeSort,4022.200000
12100,AlmostSorted,HybridMergeSort,1307.000000
12200,Random,MergeSort,4840.800000
12200,Random,HybridMergeSort,2466.400000
12200,Reversed,MergeSort,3793.400000
12200,Reversed,HybridMergeSort,2173.800000
12200,AlmostSorted,MergeSort,3951.200000
12200,AlmostSorted,HybridMergeSort,1330.800000
12300,Random,MergeSort,4802.800000
12300,Random,HybridMergeSort,2422.000000
12300,Reversed,MergeSort,3934.200000
12300,Reversed,HybridMergeSort,2266.000000
12300,AlmostSorted,MergeSort,4058.000000
12300,AlmostSorted,HybridMergeSort,1383.000000
12400,Random,MergeSort,4801.400000
12400,Random,HybridMergeSort,2446.800000
12400,Reversed,MergeSort,3810.000000
12400,Reversed,HybridMergeSort,2283.000000
12400,AlmostSorted,MergeSort,4043.200000
12400,AlmostSorted,HybridMergeSort,1416.000000
12500,Random,MergeSort,4889.800000
12500,Random,HybridMergeSort,2448.800000
12500,Reversed,MergeSort,3906.200000
12500,Reversed,HybridMergeSort,2311.800000
12500,AlmostSorted,MergeSort,4059.200000
12500,AlmostSorted,HybridMergeSort,1374.200000
12600,Random,MergeSort,4930.600000
12600,Random,HybridMergeSort,2487.400000
12600,Reversed,MergeSort,3894.000000
12600,Reversed,HybridMergeSort,2246.000000
12600,AlmostSorted,MergeSort,4080.800000
12600,AlmostSorted,HybridMergeSort,1351.800000
12700,Random,MergeSort,4929.200000
12700,Random,HybridMergeSort,2472.400000
12700,Reversed,MergeSort,3938.000000
12700,Reversed,HybridMergeSort,2263.200000
12700,AlmostSorted,MergeSort,4141.400000
12700,AlmostSorted,HybridMergeSort,1394.200000
12800,Random,MergeSort,4975.400000
12800,Random,HybridMergeSort,2504.000000
12800,Reversed,MergeSort,3961.000000
12800,Reversed,HybridMergeSort,2293.400000
12800,AlmostSorted,MergeSort,4141.000000
12800,AlmostSorted,HybridMergeSort,1388.800000
12900,Random,MergeSort,5154.600000
12900,Random,HybridMergeSort,2530.000000
12900,Reversed,MergeSort,3997.200000
12900,Reversed,HybridMergeSort,2189.400000
12900,AlmostSorted,MergeSort,4162.600000
12900,AlmostSorted,HybridMergeSort,1464.600000
13000,Random,MergeSort,5048.400000
13000,Random,HybridMergeSort,2554.800000
13000,Reversed,MergeSort,4029.000000
13000,Reversed,HybridMergeSort,2087.600000
13000,AlmostSorted,MergeSort,4199.600000
13000,AlmostSorted,HybridMergeSort,1552.000000
13100,Random,MergeSort,5093.400000
13100,Random,HybridMergeSort,2576.600000
13100,Reversed,MergeSort,4062.000000
13100,Reversed,HybridMergeSort,2031.200000
13100,AlmostSorted,MergeSort,4235.400000
13100,AlmostSorted,HybridMergeSort,1607.400000
13200,Random,MergeSort,5259.800000
13200,Random,HybridMergeSort,2610.600000
13200,Reversed,MergeSort,4109.800000
13200,Reversed,HybridMergeSort,2049.000000
13200,AlmostSorted,MergeSort,4267.200000
13200,AlmostSorted,HybridMergeSort,1612.800000
13300,Random,MergeSort,5187.200000
13300,Random,HybridMergeSort,2616.400000
13300,Reversed,MergeSort,4222.200000
13300,Reversed,HybridMergeSort,2103.400000
13300,AlmostSorted,MergeSort,4373.400000
13300,AlmostSorted,HybridMergeSort,1683.000000
13400,Random,MergeSort,5268.800000
13400,Random,HybridMergeSort,2665.000000
13400,Reversed,MergeSort,4268.000000
13400,Reversed,HybridMergeSort,2136.800000
13400,AlmostSorted,MergeSort,4343.000000
13400,AlmostSorted,HybridMergeSort,1684.400000
13500,Random,MergeSort,5303.800000
13500,Random,HybridMergeSort,2658.800000
13500,Reversed,MergeSort,4227.400000
13500,Reversed,HybridMergeSort,2103.400000
13500,AlmostSorted,MergeSort,4430.000000
13500,AlmostSorted,HybridMergeSort,1658.600000
13600,Random,MergeSort,5320.200000
13600,Random,HybridMergeSort,2689.000000
13600,Reversed,MergeSort,4251.400000
13600,Reversed,HybridMergeSort,2121.400000
13600,AlmostSorted,MergeSort,4422.000000
13600,AlmostSorted,HybridMergeSort,1705.400000
13700,Random,MergeSort,5408.400000
13700,Random,HybridMergeSort,2735.800000
13700,Reversed,MergeSort,4317.800000
13700,Reversed,HybridMergeSort,2206.200000
13700,AlmostSorted,MergeSort,4506.600000
13700,AlmostSorted,HybridMergeSort,1711.800000
13800,Random,MergeSort,5427.400000
13800,Random,HybridMergeSort,2769.600000
13800,Reversed,MergeSort,4304.000000
13800,Reversed,HybridMergeSort,2245.000000
13800,AlmostSorted,MergeSort,4550.000000
13800,AlmostSorted,HybridMergeSort,1734.800000
13900,Random,MergeSort,5504.600000
13900,Random,HybridMergeSort,2760.400000
13900,Reversed,MergeSort,4361.600000
13900,Reversed,HybridMergeSort,2179.800000
13900,AlmostSorted,MergeSort,4517.800000
13900,AlmostSorted,HybridMergeSort,1691.200000
14000,Random,MergeSort,5499.800000
14000,Random,HybridMergeSort,2837.800000
14000,Reversed,MergeSort,4374.600000
14000,Reversed,HybridMergeSort,2240.800000
14000,AlmostSorted,MergeSort,4602.800000
14000,AlmostSorted,HybridMergeSort,1741.600000
14100,Random,MergeSort,5535.000000
14100,Random,HybridMergeSort,2801.200000
14100,Reversed,MergeSort,4410.200000
14100,Reversed,HybridMergeSort,2215.000000
14100,AlmostSorted,MergeSort,4592.200000
14100,AlmostSorted,HybridMergeSort,1720.400000
14200,Random,MergeSort,5566.000000
14200,Random,HybridMergeSort,2823.400000
14200,Reversed,MergeSort,4434.200000
14200,Reversed,HybridMergeSort,2233.200000
14200,AlmostSorted,MergeSort,4631.800000
14200,AlmostSorted,HybridMergeSort,1762.200000
14300,Random,MergeSort,5619.600000
14300,Random,HybridMergeSort,2861.800000
14300,Reversed,MergeSort,4491.600000
14300,Reversed,HybridMergeSort,2253.600000
14300,AlmostSorted,MergeSort,4708.000000
14300,AlmostSorted,HybridMergeSort,1742.000000
14400,Random,MergeSort,5711.200000
14400,Random,HybridMergeSort,2946.200000
14400,Reversed,MergeSort,4623.400000
14400,Reversed,HybridMergeSort,2456.200000
14400,AlmostSorted,MergeSort,4811.800000
14400,AlmostSorted,HybridMergeSort,1822.800000
14500,Random,MergeSort,5683.600000
14500,Random,HybridMergeSort,2866.200000
14500,Reversed,MergeSort,4570.400000
14500,Reversed,HybridMergeSort,2294.600000
14500,AlmostSorted,MergeSort,4740.400000
14500,AlmostSorted,HybridMergeSort,1767.000000
14600,Random,MergeSort,5737.400000
14600,Random,HybridMergeSort,2893.800000
14600,Reversed,MergeSort,4616.200000
14600,Reversed,HybridMergeSort,2337.800000
14600,AlmostSorted,MergeSort,4810.600000
14600,AlmostSorted,HybridMergeSort,1811.400000
14700,Random,MergeSort,5815.200000
14700,Random,HybridMergeSort,2999.800000
14700,Reversed,MergeSort,4697.000000
14700,Reversed,HybridMergeSort,2484.400000
14700,AlmostSorted,MergeSort,4833.400000
14700,AlmostSorted,HybridMergeSort,1910.400000
14800,Random,MergeSort,5870.600000
14800,Random,HybridMergeSort,3020.200000
14800,Reversed,MergeSort,4720.800000
14800,Reversed,HybridMergeSort,2493.600000
14800,AlmostSorted,MergeSort,4890.000000
14800,AlmostSorted,HybridMergeSort,1837.800000
14900,Random,MergeSort,5835.200000
14900,Random,HybridMergeSort,2952.600000
14900,Reversed,MergeSort,4714.200000
14900,Reversed,HybridMergeSort,2372.200000
14900,AlmostSorted,MergeSort,4853.200000
14900,AlmostSorted,HybridMergeSort,1812.200000
15000,Random,MergeSort,5883.400000
15000,Random,HybridMergeSort,2972.400000
15000,Reversed,MergeSort,4739.600000
15000,Reversed,HybridMergeSort,2393.600000
15000,AlmostSorted,MergeSort,4916.000000
15000,AlmostSorted,HybridMergeSort,1823.200000
15100,Random,MergeSort,5905.200000
15100,Random,HybridMergeSort,3025.600000
15100,Reversed,MergeSort,4735.800000
15100,Reversed,HybridMergeSort,2491.800000
15100,AlmostSorted,MergeSort,4921.600000
15100,AlmostSorted,HybridMergeSort,1831.600000
15200,Random,MergeSort,5966.200000
15200,Random,HybridMergeSort,3032.800000
15200,Reversed,MergeSort,4836.400000
15200,Reversed,HybridMergeSort,2476.000000
15200,AlmostSorted,MergeSort,5020.200000
15200,AlmostSorted,HybridMergeSort,1876.800000
15300,Random,MergeSort,5996.400000
15300,Random,HybridMergeSort,3062.000000
15300,Reversed,MergeSort,4910.200000
15300,Reversed,HybridMergeSort,2546.200000
15300,AlmostSorted,MergeSort,5070.600000
15300,AlmostSorted,HybridMergeSort,1947.600000
15400,Random,MergeSort,6119.600000
15400,Random,HybridMergeSort,3147.200000
15400,Reversed,MergeSort,4879.800000
15400,Reversed,HybridMergeSort,2532.800000
15400,AlmostSorted,MergeSort,5109.200000
15400,AlmostSorted,HybridMergeSort,1909.400000
15500,Random,MergeSort,6072.600000
15500,Random,HybridMergeSort,3088.000000
15500,Reversed,MergeSort,4941.800000
15500,Reversed,HybridMergeSort,2497.800000
15500,AlmostSorted,MergeSort,5029.600000
15500,AlmostSorted,HybridMergeSort,1897.000000
15600,Random,MergeSort,6108.000000
15600,Random,HybridMergeSort,3114.200000
15600,Reversed,MergeSort,4990.800000
15600,Reversed,HybridMergeSort,2541.400000
15600,AlmostSorted,MergeSort,5158.000000
15600,AlmostSorted,HybridMergeSort,1929.400000
15700,Random,MergeSort,6152.000000
15700,Random,HybridMergeSort,3128.200000
15700,Reversed,MergeSort,4980.800000
15700,Reversed,HybridMergeSort,2576.200000
15700,AlmostSorted,MergeSort,5119.600000
15700,AlmostSorted,HybridMergeSort,1942.600000
15800,Random,MergeSort,6194.200000
15800,Random,HybridMergeSort,3154.000000
15800,Reversed,MergeSort,5012.400000
15800,Reversed,HybridMergeSort,2613.000000
15800,AlmostSorted,MergeSort,5234.000000
15800,AlmostSorted,HybridMergeSort,2011.400000
15900,Random,MergeSort,6326.000000
15900,Random,HybridMergeSort,3276.000000
15900,Reversed,MergeSort,5124.000000
15900,Reversed,HybridMergeSort,2569.200000
15900,AlmostSorted,MergeSort,5189.000000
15900,AlmostSorted,HybridMergeSort,1968.400000
16000,Random,MergeSort,6335.600000
16000,Random,HybridMergeSort,3278.200000
16000,Reversed,MergeSort,5246.000000
16000,Reversed,HybridMergeSort,2738.000000
16000,AlmostSorted,MergeSort,5283.600000
16000,AlmostSorted,HybridMergeSort,1964.200000
16100,Random,MergeSort,6347.000000
16100,Random,HybridMergeSort,3224.200000
16100,Reversed,MergeSort,5110.400000
16100,Reversed,HybridMergeSort,2647.400000
16100,AlmostSorted,MergeSort,5249.400000
16100,AlmostSorted,HybridMergeSort,1973.400000
16200,Random,MergeSort,6450.400000
16200,Random,HybridMergeSort,3348.800000
16200,Reversed,MergeSort,5397.800000
16200,Reversed,HybridMergeSort,2794.600000
16200,AlmostSorted,MergeSort,5446.600000
16200,AlmostSorted,HybridMergeSort,2053.600000
16300,Random,MergeSort,6676.600000
16300,Random,HybridMergeSort,3395.800000
16300,Reversed,MergeSort,5351.800000
16300,Reversed,HybridMergeSort,2763.000000
16300,AlmostSorted,MergeSort,5611.600000
16300,AlmostSorted,HybridMergeSort,2057.800000
16400,Random,MergeSort,6738.200000
16400,Random,HybridMergeSort,3485.200000
16400,Reversed,MergeSort,5694.400000
16400,Reversed,HybridMergeSort,2851.200000
16400,AlmostSorted,MergeSort,5499.800000
16400,AlmostSorted,HybridMergeSort,2061.200000
16500,Random,MergeSort,6661.000000
16500,Random,HybridMergeSort,3363.600000
16500,Reversed,MergeSort,5215.600000
16500,Reversed,HybridMergeSort,2703.200000
16500,AlmostSorted,MergeSort,5406.400000
16500,AlmostSorted,HybridMergeSort,2017.200000
16600,Random,MergeSort,6764.600000
16600,Random,HybridMergeSort,3559.400000
16600,Reversed,MergeSort,5546.800000
16600,Reversed,HybridMergeSort,2823.400000
16600,AlmostSorted,MergeSort,5539.400000
16600,AlmostSorted,HybridMergeSort,2112.800000
16700,Random,MergeSort,6752.800000
16700,Random,HybridMergeSort,3380.000000
16700,Reversed,MergeSort,5372.600000
16700,Reversed,HybridMergeSort,2797.800000
16700,AlmostSorted,MergeSort,5491.800000
16700,AlmostSorted,HybridMergeSort,2075.600000
16800,Random,MergeSort,6725.600000
16800,Random,HybridMergeSort,3603.800000
16800,Reversed,MergeSort,5649.600000
16800,Reversed,HybridMergeSort,2962.000000
16800,AlmostSorted,MergeSort,5774.600000
16800,AlmostSorted,HybridMergeSort,2120.000000
16900,Random,MergeSort,7034.600000
16900,Random,HybridMergeSort,3616.200000
16900,Reversed,MergeSort,5634.200000
16900,Reversed,HybridMergeSort,2870.400000
16900,AlmostSorted,MergeSort,5892.600000
16900,AlmostSorted,HybridMergeSort,2211.200000
17000,Random,MergeSort,6869.800000
17000,Random,HybridMergeSort,3424.800000
17000,Reversed,MergeSort,5554.200000
17000,Reversed,HybridMergeSort,2820.000000
17000,AlmostSorted,MergeSort,5569.400000
17000,AlmostSorted,HybridMergeSort,2055.000000
17100,Random,MergeSort,6767.600000
17100,Random,HybridMergeSort,3444.200000
17100,Reversed,MergeSort,5419.400000
17100,Reversed,HybridMergeSort,2822.600000
17100,AlmostSorted,MergeSort,5632.600000
17100,AlmostSorted,HybridMergeSort,2114.200000
17200,Random,MergeSort,6815.800000
17200,Random,HybridMergeSort,3511.400000
17200,Reversed,MergeSort,5537.600000
17200,Reversed,HybridMergeSort,2857.800000
17200,AlmostSorted,MergeSort,5618.200000
17200,AlmostSorted,HybridMergeSort,2086.200000
17300,Random,MergeSort,7015.800000
17300,Random,HybridMergeSort,3688.000000
17300,Reversed,MergeSort,5753.000000
17300,Reversed,HybridMergeSort,3049.600000
17300,AlmostSorted,MergeSort,6044.800000
17300,AlmostSorted,HybridMergeSort,2202.000000
17400,Random,MergeSort,7220.600000
17400,Random,HybridMergeSort,3654.400000
17400,Reversed,MergeSort,5795.200000
17400,Reversed,HybridMergeSort,3079.200000
17400,AlmostSorted,MergeSort,5992.800000
17400,AlmostSorted,HybridMergeSort,2131.000000
17500,Random,MergeSort,7771.200000
17500,Random,HybridMergeSort,3845.800000
17500,Reversed,MergeSort,5915.000000
17500,Reversed,HybridMergeSort,3126.000000
17500,AlmostSorted,MergeSort,6001.400000
17500,AlmostSorted,HybridMergeSort,2268.800000
17600,Random,MergeSort,7354.800000
17600,Random,HybridMergeSort,3794.600000
17600,Reversed,MergeSort,5745.000000
17600,Reversed,HybridMergeSort,3037.400000
17600,AlmostSorted,MergeSort,5921.200000
17600,AlmostSorted,HybridMergeSort,2169.200000
17700,Random,MergeSort,7065.600000
17700,Random,HybridMergeSort,3571.000000
17700,Reversed,MergeSort,5650.800000
17700,Reversed,HybridMergeSort,3051.400000
17700,AlmostSorted,MergeSort,5864.400000
17700,AlmostSorted,HybridMergeSort,2156.600000
17800,Random,MergeSort,7128.800000
17800,Random,HybridMergeSort,3623.800000
17800,Reversed,MergeSort,5753.200000
17800,Reversed,HybridMergeSort,3016.200000
17800,AlmostSorted,MergeSort,5939.000000
17800,AlmostSorted,HybridMergeSort,2209.800000
17900,Random,MergeSort,7118.400000
17900,Random,HybridMergeSort,3627.400000
17900,Reversed,MergeSort,5680.200000
17900,Reversed,HybridMergeSort,3002.000000
17900,AlmostSorted,MergeSort,5932.000000
17900,AlmostSorted,HybridMergeSort,2236.600000
18000,Random,MergeSort,7222.600000
18000,Random,HybridMergeSort,3676.000000
18000,Reversed,MergeSort,5789.400000
18000,Reversed,HybridMergeSort,3071.600000
18000,AlmostSorted,MergeSort,6003.000000
18000,AlmostSorted,HybridMergeSort,2188.800000
18100,Random,MergeSort,7212.800000
18100,Random,HybridMergeSort,3665.600000
18100,Reversed,MergeSort,5846.600000
18100,Reversed,HybridMergeSort,3152.400000
18100,AlmostSorted,MergeSort,6025.400000
18100,AlmostSorted,HybridMergeSort,2193.200000
18200,Random,MergeSort,7258.000000
18200,Random,HybridMergeSort,3684.400000
18200,Reversed,MergeSort,5852.600000
18200,Reversed,HybridMergeSort,3069.600000
18200,AlmostSorted,MergeSort,6025.200000
18200,AlmostSorted,HybridMergeSort,2259.200000
18300,Random,MergeSort,7588.600000
18300,Random,HybridMergeSort,3819.200000
18300,Reversed,MergeSort,6201.000000
18300,Reversed,HybridMergeSort,3233.600000
18300,AlmostSorted,MergeSort,6356.000000
18300,AlmostSorted,HybridMergeSort,2281.400000
18400,Random,MergeSort,7775.000000
18400,Random,HybridMergeSort,4013.800000
18400,Reversed,MergeSort,6088.000000
18400,Reversed,HybridMergeSort,3208.200000
18400,AlmostSorted,MergeSort,6069.200000
18400,AlmostSorted,HybridMergeSort,2219.000000
18500,Random,MergeSort,7368.000000
18500,Random,HybridMergeSort,3785.400000
18500,Reversed,MergeSort,5896.600000
18500,Reversed,HybridMergeSort,3205.400000
18500,AlmostSorted,MergeSort,6097.400000
18500,AlmostSorted,HybridMergeSort,2237.800000
18600,Random,MergeSort,7429.200000
18600,Random,HybridMergeSort,3789.200000
18600,Reversed,MergeSort,5975.200000
18600,Reversed,HybridMergeSort,3160.000000
18600,AlmostSorted,MergeSort,6129.600000
18600,AlmostSorted,HybridMergeSort,2247.600000
18700,Random,MergeSort,7471.800000
18700,Random,HybridMergeSort,3830.800000
18700,Reversed,MergeSort,5942.800000
18700,Reversed,HybridMergeSort,3189.800000
18700,AlmostSorted,MergeSort,6161.400000
18700,AlmostSorted,HybridMergeSort,2301.800000
18800,Random,MergeSort,7530.000000
18800,Random,HybridMergeSort,3870.000000
18800,Reversed,MergeSort,6101.600000
18800,Reversed,HybridMergeSort,3322.000000
18800,AlmostSorted,MergeSort,6307.800000
18800,AlmostSorted,HybridMergeSort,2380.600000
18900,Random,MergeSort,7613.800000
18900,Random,HybridMergeSort,3907.600000
18900,Reversed,MergeSort,6124.000000
18900,Reversed,HybridMergeSort,3337.200000
18900,AlmostSorted,MergeSort,6282.400000
18900,AlmostSorted,HybridMergeSort,2332.200000
19000,Random,MergeSort,7598.400000
19000,Random,HybridMergeSort,3923.000000
19000,Reversed,MergeSort,6074.000000
19000,Reversed,HybridMergeSort,3257.600000
19000,AlmostSorted,MergeSort,6356.200000
19000,AlmostSorted,HybridMergeSort,2338.400000
19100,Random,MergeSort,7637.600000
19100,Random,HybridMergeSort,3893.600000
19100,Reversed,MergeSort,6132.800000
19100,Reversed,HybridMergeSort,3330.800000
19100,AlmostSorted,MergeSort,6408.400000
19100,AlmostSorted,HybridMergeSort,2313.000000
19200,Random,MergeSort,7801.200000
19200,Random,HybridMergeSort,3990.600000
19200,Reversed,MergeSort,6193.600000
19200,Reversed,HybridMergeSort,3293.400000
19200,AlmostSorted,MergeSort,6435.200000
19200,AlmostSorted,HybridMergeSort,2376.800000
